date,SKU,impressions,clicks,costPerClick,clickThroughRate,cost,spend,currency-code,purchases1d,purchases7d,purchases14d,purchases30d,unitsSoldClicks1d,unitsSoldClicks7d,unitsSoldClicks14d,unitsSoldClicks30d,sales1d,sales7d,sales14d,sales30d,acosClicks7d,acosClicks14d,roasClicks7d,roasClicks14d
2025-09-20,MN-14,744,11,2.585,1.478,28.44,28.44,USD,0,1,1,1,0,4,4,4,0,115.92,115.92,115.92,24.53416149,24.53416149,4.075949367,4.075949367
2025-09-20,MN-17,584,4,3.685,0.685,14.74,14.74,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-25,425,4,3.760,0.941,15.04,15.04,USD,1,3,3,3,1,3,3,3,30.98,101.84,101.84,101.84,14.76826394,14.76826394,6.771276596,6.771276596
2025-09-20,MN-13,164,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-36,1078,15,2.389,1.391,35.84,35.84,USD,2,3,3,3,2,3,3,3,63.96,95.94,95.94,95.94,37.35668126,37.35668126,2.676897321,2.676897321
2025-09-20,MN-22,165,4,0.935,2.424,3.74,3.74,USD,0,1,1,1,0,1,1,1,0,23.49,23.49,23.49,15.9216688,15.9216688,6.280748663,6.280748663
2025-09-20,MN-19,389,5,2.434,1.285,12.17,12.17,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-37,18,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-12,859,6,1.228,0.698,7.37,7.37,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-25,2353,19,4.100,0.807,77.9,77.9,USD,2,2,2,2,7,7,7,7,262.26,262.26,262.26,262.26,29.70334782,29.70334782,3.366623877,3.366623877
2025-09-20,MN-26,1203,15,5.420,1.247,81.3,81.3,USD,8,9,9,9,15,16,16,16,592.7,625.58,625.58,625.58,12.99593977,12.99593977,7.694710947,7.694710947
2025-09-20,MN-27,1093,11,4.006,1.006,44.07,44.07,USD,4,4,4,4,13,13,13,13,402.74,402.74,402.74,402.74,10.94254358,10.94254358,9.138643068,9.138643068
2025-09-20,MN-28,981,7,5.164,0.714,36.15,36.15,USD,2,2,2,2,3,3,3,3,84.94,84.94,84.94,84.94,42.55945373,42.55945373,2.349654219,2.349654219
2025-09-20,MN-29,2202,15,3.043,0.681,45.65,45.65,USD,7,10,10,10,11,15,15,15,251.37,357.19,357.19,357.19,12.780313,12.780313,7.824534502,7.824534502
2025-09-20,MN-10,627,5,1.924,0.797,9.62,9.62,USD,1,1,1,1,1,1,1,1,21.88,21.88,21.88,21.88,43.96709324,43.96709324,2.274428274,2.274428274
2025-09-20,MN-30,993,13,3.105,1.309,40.37,40.37,USD,5,5,5,5,5,5,5,5,164.45,164.45,164.45,164.45,24.54849498,24.54849498,4.073569482,4.073569482
2025-09-20,MN-31,1435,4,2.173,0.279,8.69,8.69,USD,1,1,1,1,1,1,1,1,28.49,28.49,28.49,28.49,30.5019305,30.5019305,3.278481013,3.278481013
2025-09-20,MN-32,444,6,5.290,1.351,31.74,31.74,USD,1,1,1,1,1,1,1,1,28.49,28.49,28.49,28.49,111.4075114,111.4075114,0.8976055451,0.8976055451
2025-09-20,MN-33,229,3,4.650,1.310,13.95,13.95,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-34,93,2,3.580,2.151,7.16,7.16,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-35,556,3,3.380,0.540,10.14,10.14,USD,2,3,3,3,2,3,3,3,69.98,103.47,103.47,103.47,9.799942012,9.799942012,10.20414201,10.20414201
2025-09-20,MN-41,1177,2,5.150,0.170,10.3,10.3,USD,1,1,1,1,1,1,1,1,30.98,30.98,30.98,30.98,33.24725629,33.24725629,3.00776699,3.00776699
2025-09-20,MN-42,730,2,2.400,0.274,4.8,4.8,USD,2,2,2,2,5,5,5,5,495.43,495.43,495.43,495.43,0.9688553378,0.9688553378,103.2145833,103.2145833
2025-09-20,MN-01,344,3,2.553,0.872,7.66,7.66,USD,0,1,1,1,0,1,1,1,0,41.88,41.88,41.88,18.29035339,18.29035339,5.467362924,5.467362924
2025-09-20,MN-40,281,1,2.020,0.356,2.02,2.02,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-17,325,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-31,58,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-10,132,1,3.540,0.758,3.54,3.54,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-30,107,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-47,71,1,4.290,1.408,4.29,4.29,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-16,82,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-14,132,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-22,30,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-32,62,2,3.635,3.226,7.27,7.27,USD,1,1,1,1,2,2,2,2,56.98,56.98,56.98,56.98,12.75886276,12.75886276,7.837689133,7.837689133
2025-09-20,MN-18,192,1,4.180,0.521,4.18,4.18,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-06,952,2,2.325,0.210,4.65,4.65,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-48,79,1,7.570,1.266,7.57,7.57,USD,1,1,1,1,2,2,2,2,56.98,56.98,56.98,56.98,13.28536329,13.28536329,7.527080581,7.527080581
2025-09-20,MN-25,94,1,1.810,1.064,1.81,1.81,USD,0,1,1,1,0,1,1,1,0,39.49,39.49,39.49,4.583438845,4.583438845,21.81767956,21.81767956
2025-09-20,MN-36,139,1,3.240,0.719,3.24,3.24,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-15,42,1,2.940,2.381,2.94,2.94,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-01,24,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-45,249,3,2.660,1.205,7.98,7.98,USD,2,2,2,2,2,2,2,2,48.96,48.96,48.96,48.96,16.29901961,16.29901961,6.135338346,6.135338346
2025-09-20,MN-43,556,6,2.530,1.079,15.18,15.18,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-46,243,3,2.127,1.235,6.38,6.38,USD,3,3,3,3,3,3,3,3,108.74,108.74,108.74,108.74,5.86720618,5.86720618,17.04388715,17.04388715
2025-09-20,MN-13,2,1,1.440,50.000,1.44,1.44,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-15,261,10,1.686,3.831,16.86,16.86,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-19,0,0,,,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-30,79,2,3.595,2.532,7.19,7.19,USD,1,1,1,1,3,3,3,3,109.47,109.47,109.47,109.47,6.5680095,6.5680095,15.22531293,15.22531293
2025-09-20,MN-36,7,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-28,307,4,4.410,1.303,17.64,17.64,USD,2,2,2,2,3,3,3,3,80.94,80.94,80.94,80.94,21.79392142,21.79392142,4.588435374,4.588435374
2025-09-20,MN-26,131,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-07,20,1,3.760,5.000,3.76,3.76,USD,1,1,1,1,1,1,1,1,37.49,37.49,37.49,37.49,10.02934116,10.02934116,9.970744681,9.970744681
2025-09-20,MN-02,75,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-12,48,1,1.400,2.083,1.4,1.4,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-33,498,1,2.870,0.201,2.87,2.87,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-41,276,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-03,107,1,1.560,0.935,1.56,1.56,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-03,216,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-03,128,1,1.230,0.781,1.23,1.23,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-03,124,2,1.850,1.613,3.7,3.7,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-20,1027,17,0.928,1.655,15.77,15.77,USD,4,6,6,6,4,6,6,6,71.92,101.78,101.78,101.78,15.49420318,15.49420318,6.454026633,6.454026633
2025-09-20,MN-20,1351,32,0.708,2.369,22.65,22.65,USD,4,5,5,5,4,5,5,5,68.72,84.7,84.7,84.7,26.74144038,26.74144038,3.739514349,3.739514349
2025-09-20,MN-20,1888,21,0.748,1.112,15.7,15.7,USD,4,4,4,4,5,5,5,5,103.92,103.92,103.92,103.92,15.10777521,15.10777521,6.61910828,6.61910828
2025-09-20,MN-20,5239,64,0.408,1.222,26.13,26.13,USD,2,3,3,3,3,4,4,4,65.88,78.86,78.86,78.86,33.13466903,33.13466903,3.017986988,3.017986988
2025-09-20,MN-50,59,1,1.590,1.695,1.59,1.59,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-02,199,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-50,100,1,1.190,1.000,1.19,1.19,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-02,225,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-02,403,2,1.240,0.496,2.48,2.48,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-50,106,1,0.300,0.943,0.3,0.3,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-02,580,6,0.782,1.034,4.69,4.69,USD,0,2,2,2,0,2,2,2,0,56.86,56.86,56.86,8.24832923,8.24832923,12.12366738,12.12366738
2025-09-20,MN-50,218,4,0.705,1.835,2.82,2.82,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-44,11,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-21,945,6,1.355,0.635,8.13,8.13,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-24,852,14,1.344,1.643,18.82,18.82,USD,2,2,2,2,2,2,2,2,43.96,43.96,43.96,43.96,42.81164695,42.81164695,2.335812965,2.335812965
2025-09-20,MN-24,3437,16,1.071,0.466,17.13,17.13,USD,2,2,2,2,2,2,2,2,68.87,68.87,68.87,68.87,24.87294903,24.87294903,4.020431991,4.020431991
2025-09-20,MN-44,19,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-21,2931,8,0.884,0.273,7.07,7.07,USD,3,3,3,3,3,3,3,3,103.66,103.66,103.66,103.66,6.820374301,6.820374301,14.66195191,14.66195191
2025-09-20,MN-44,82,1,0.840,1.220,0.84,0.84,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-21,780,6,1.165,0.769,6.99,6.99,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-24,914,5,0.908,0.547,4.54,4.54,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-21,4197,14,0.801,0.334,11.21,11.21,USD,1,1,1,1,2,2,2,2,69.76,69.76,69.76,69.76,16.06938073,16.06938073,6.223015165,6.223015165
2025-09-20,MN-44,61,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-24,3380,17,0.938,0.503,15.94,15.94,USD,2,3,3,3,3,4,4,4,79.94,117.43,117.43,117.43,13.57404411,13.57404411,7.367001255,7.367001255
2025-09-20,MN-18,337,1,2.430,0.297,2.43,2.43,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-18,335,3,1.480,0.896,4.44,4.44,USD,1,1,1,1,1,1,1,1,28.88,28.88,28.88,28.88,15.37396122,15.37396122,6.504504505,6.504504505
2025-09-20,MN-18,613,6,1.505,0.979,9.03,9.03,USD,1,1,1,1,1,1,1,1,28.88,28.88,28.88,28.88,31.26731302,31.26731302,3.198228128,3.198228128
2025-09-20,MN-18,1160,3,1.240,0.259,3.72,3.72,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-04,12,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-39,20,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-04,25,1,1.500,4.000,1.5,1.5,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-39,27,1,0.960,3.704,0.96,0.96,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-04,92,1,1.260,1.087,1.26,1.26,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-39,16,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-04,51,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-39,28,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-23,133,7,1.131,5.263,7.92,7.92,USD,1,3,3,3,2,4,4,4,23.76,47.58,47.58,47.58,16.64564943,16.64564943,6.007575758,6.007575758
2025-09-20,MN-49,122,2,1.410,1.639,2.82,2.82,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-11,378,4,1.560,1.058,6.24,6.24,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-08,43,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-23,182,4,1.058,2.198,4.23,4.23,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-49,240,3,1.060,1.250,3.18,3.18,USD,1,1,1,1,1,1,1,1,31.9,31.9,31.9,31.9,9.968652038,9.968652038,10.03144654,10.03144654
2025-09-20,MN-11,947,1,1.500,0.106,1.5,1.5,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-08,208,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-08,181,2,1.215,1.105,2.43,2.43,USD,2,2,2,2,2,2,2,2,64.86,64.86,64.86,64.86,3.74653099,3.74653099,26.69135802,26.69135802
2025-09-20,MN-23,364,5,0.746,1.374,3.73,3.73,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-49,597,6,0.920,1.005,5.52,5.52,USD,1,1,1,1,1,1,1,1,34.88,34.88,34.88,34.88,15.82568807,15.82568807,6.31884058,6.31884058
2025-09-20,MN-11,1082,10,1.076,0.924,10.76,10.76,USD,1,1,1,1,1,1,1,1,32.49,32.49,32.49,32.49,33.11788243,33.11788243,3.019516729,3.019516729
2025-09-20,MN-11,662,5,1.972,0.755,9.86,9.86,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-23,235,3,0.473,1.277,1.42,1.42,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-08,204,1,1.150,0.490,1.15,1.15,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-49,1211,3,0.700,0.248,2.1,2.1,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-07,149,5,1.856,3.356,9.28,9.28,USD,2,2,2,2,2,2,2,2,45.76,45.76,45.76,45.76,20.27972028,20.27972028,4.931034483,4.931034483
2025-09-20,MN-09,75,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-20,MN-07,888,10,1.019,1.126,10.19,10.19,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-09,581,1,1.500,0.172,1.5,1.5,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-07,610,8,1.236,1.311,9.89,9.89,USD,2,2,2,2,2,2,2,2,61.37,61.37,61.37,61.37,16.11536581,16.11536581,6.205257836,6.205257836
2025-09-20,MN-09,481,6,1.108,1.247,6.65,6.65,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-09,538,8,0.879,1.487,7.03,7.03,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-20,MN-07,1232,4,1.480,0.325,5.92,5.92,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-16,755,9,2.037,1.192,18.33,18.33,USD,3,4,4,4,3,4,4,4,54.86,77.35,77.35,77.35,23.69747899,23.69747899,4.219858156,4.219858156
2025-09-21,MN-15,2527,31,2.106,1.227,65.28,65.28,USD,13,14,14,14,14,15,15,15,353.75,378.24,378.24,378.24,17.25888325,17.25888325,5.794117647,5.794117647
2025-09-21,MN-14,756,16,2.766,2.116,44.25,44.25,USD,2,4,4,4,3,6,6,6,86.94,164.8,164.8,164.8,26.85072816,26.85072816,3.724293785,3.724293785
2025-09-21,MN-17,411,4,2.923,0.973,11.69,11.69,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-25,568,3,3.083,0.528,9.25,9.25,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-13,236,2,2.315,0.847,4.63,4.63,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-36,1294,14,1.914,1.082,26.79,26.79,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-22,189,6,1.340,3.175,8.04,8.04,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-19,621,8,2.044,1.288,16.35,16.35,USD,1,2,2,2,1,2,2,2,41.88,84.37,84.37,84.37,19.37892616,19.37892616,5.160244648,5.160244648
2025-09-21,MN-37,3,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-12,1076,8,0.974,0.743,7.79,7.79,USD,1,1,1,1,1,1,1,1,31.98,31.98,31.98,31.98,24.35897436,24.35897436,4.105263158,4.105263158
2025-09-21,MN-25,2597,25,4.436,0.963,110.9,110.9,USD,3,3,3,3,6,6,6,6,228.29,228.29,228.29,228.29,48.57856235,48.57856235,2.05852119,2.05852119
2025-09-21,MN-26,1193,8,4.496,0.671,35.97,35.97,USD,4,4,4,4,5,5,5,5,158.33,158.33,158.33,158.33,22.71837302,22.71837302,4.401723659,4.401723659
2025-09-21,MN-27,0,0,,,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-28,1114,8,6.130,0.718,49.04,49.04,USD,6,6,6,6,6,6,6,6,158.78,158.78,158.78,158.78,30.88550195,30.88550195,3.23776509,3.23776509
2025-09-21,MN-29,3222,30,3.568,0.931,107.04,107.04,USD,7,7,7,7,7,7,7,7,167.16,167.16,167.16,167.16,64.034458,64.034458,1.561659193,1.561659193
2025-09-21,MN-10,646,4,1.633,0.619,6.53,6.53,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-30,550,3,3.690,0.545,11.07,11.07,USD,3,3,3,3,3,3,3,3,109.47,109.47,109.47,109.47,10.11235955,10.11235955,9.888888889,9.888888889
2025-09-21,MN-31,6218,16,1.439,0.257,23.03,23.03,USD,0,2,2,2,0,3,3,3,0,92.47,92.47,92.47,24.90537472,24.90537472,4.015197568,4.015197568
2025-09-21,MN-32,555,4,3.308,0.721,13.23,13.23,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-33,326,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-34,117,2,7.540,1.709,15.08,15.08,USD,3,3,3,3,3,3,3,3,100.94,100.94,100.94,100.94,14.93956806,14.93956806,6.693633952,6.693633952
2025-09-21,MN-35,940,4,2.523,0.426,10.09,10.09,USD,1,1,1,1,2,2,2,2,66.98,66.98,66.98,66.98,15.06419827,15.06419827,6.638255699,6.638255699
2025-09-21,MN-41,1166,2,5.360,0.172,10.72,10.72,USD,2,3,3,3,2,7,7,7,57.79,222.19,222.19,222.19,4.824699581,4.824699581,20.7266791,20.7266791
2025-09-21,MN-42,702,9,3.232,1.282,29.09,29.09,USD,4,4,4,4,8,8,8,8,680.37,680.37,680.37,680.37,4.275614739,4.275614739,23.38844964,23.38844964
2025-09-21,MN-01,365,4,2.805,1.096,11.22,11.22,USD,2,2,2,2,3,3,3,3,125.64,125.64,125.64,125.64,8.930276982,8.930276982,11.19786096,11.19786096
2025-09-21,MN-40,159,1,2.810,0.629,2.81,2.81,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-17,458,2,5.675,0.437,11.35,11.35,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-10,180,3,2.013,1.667,6.04,6.04,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-30,71,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-47,59,1,2.880,1.695,2.88,2.88,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-16,13,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-14,157,2,3.330,1.274,6.66,6.66,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-22,38,1,3.160,2.632,3.16,3.16,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-32,318,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-18,351,3,2.973,0.855,8.92,8.92,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-06,325,1,2.440,0.308,2.44,2.44,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-48,222,1,7.690,0.450,7.69,7.69,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-25,190,2,2.545,1.053,5.09,5.09,USD,1,1,1,1,2,2,2,2,77.76,77.76,77.76,77.76,6.545781893,6.545781893,15.27701375,15.27701375
2025-09-21,MN-36,56,1,2.520,1.786,2.52,2.52,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-15,19,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-01,42,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-45,190,2,3.260,1.053,6.52,6.52,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-43,498,9,2.661,1.807,23.95,23.95,USD,4,4,4,4,4,4,4,4,123.82,123.82,123.82,123.82,19.34259409,19.34259409,5.16993737,5.16993737
2025-09-21,MN-46,461,3,1.763,0.651,5.29,5.29,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-13,2,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-15,331,6,1.932,1.813,11.59,11.59,USD,1,1,1,1,1,1,1,1,23.88,23.88,23.88,23.88,48.53433836,48.53433836,2.060396894,2.060396894
2025-09-21,MN-19,4,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-30,114,1,5.230,0.877,5.23,5.23,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-36,25,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-28,401,7,4.289,1.746,30.02,30.02,USD,3,4,4,4,3,4,4,4,84.94,112.82,112.82,112.82,26.60875731,26.60875731,3.758161226,3.758161226
2025-09-21,MN-26,196,2,4.170,1.020,8.34,8.34,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-07,39,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-02,71,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-12,162,2,1.235,1.235,2.47,2.47,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-33,336,1,3.000,0.298,3,3,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-41,429,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-21,MN-03,144,1,0.540,0.694,0.54,0.54,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-03,268,6,1.158,2.239,6.95,6.95,USD,1,2,2,2,1,4,4,4,36.98,128.45,128.45,128.45,5.410665629,5.410665629,18.48201439,18.48201439
2025-09-21,MN-03,129,2,1.125,1.550,2.25,2.25,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-03,128,1,1.890,0.781,1.89,1.89,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-20,1399,27,0.893,1.930,24.12,24.12,USD,2,3,3,3,2,3,3,3,28.96,40.45,40.45,40.45,59.62917182,59.62917182,1.677031509,1.677031509
2025-09-21,MN-20,1600,17,0.680,1.063,11.56,11.56,USD,1,1,1,1,1,1,1,1,12.98,12.98,12.98,12.98,89.06009245,89.06009245,1.12283737,1.12283737
2025-09-21,MN-20,2155,29,0.636,1.346,18.44,18.44,USD,4,6,6,6,4,6,6,6,148.76,193.74,193.74,193.74,9.517910602,9.517910602,10.50650759,10.50650759
2025-09-21,MN-20,6589,77,0.400,1.169,30.83,30.83,USD,4,4,4,4,4,4,4,4,51.92,51.92,51.92,51.92,59.3798151,59.3798151,1.684073954,1.684073954
2025-09-21,MN-50,74,1,1.140,1.351,1.14,1.14,USD,1,1,1,1,2,2,2,2,63.76,63.76,63.76,63.76,1.787954831,1.787954831,55.92982456,55.92982456
2025-09-21,MN-02,186,2,1.245,1.075,2.49,2.49,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-50,746,7,1.109,0.938,7.76,7.76,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-21,MN-02,361,4,0.930,1.108,3.72,3.72,USD,1,1,1,1,1,1,1,1,35.98,35.98,35.98,35.98,10.33907727,10.33907727,9.672043011,9.672043011
2025-09-21,MN-02,385,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
